id,name,partner_id/id,partner_shipping_id/id,date_order,x_studio_x_studio_job_type,x_studio_lead_source,x_studio_workiz_tech,x_studio_workiz_uuid,x_studio_workiz_link,x_studio_x_gate_snapshot,x_studio_pricing_snapshot,x_studio_notes_snapshot,order_line/product_id/name,order_line/name,order_line/price_unit,order_line/product_uom_qty
order_SGQWZF,002991,client_1510,property_32728156,2024-08-07 11:30:00,Outside Windows and Screens,Thumbtack,Dan Saunders,SGQWZF,https://app.workiz.com/root/job/SGQWZF/1,,115.00 Outside; 21 panels x 5 = 105.00,"[Job Note]: Gated community - gate code 5729# Enter thru residence access on sunrise. Code to backyard - 1913 Small dogs on site... do not let out. Norm said every month for outside windows ($100.00) & Solar every 3 months ($105.00) Customer lives in Chicago

[Info]: Customer wants monthly windows and Quarterly Panels Four Seasons PS Gated community - Gate code 5729# Enter thru residence access on sunrise. Code to backyard - 1913 Small dogs on site... do not let out.

[Comment]: $10.00 Tip",Outside Windows And Screens,,115,1
order_59QTO5,002990,client_1510,property_32728156,2024-09-13 08:00:00,Outside Windows and Screens,Thumbtack,Dan Saunders,59QTO5,https://app.workiz.com/root/job/59QTO5/1,5729,115.00 Outside; 21 panels x 5 = 105.00,"[Job Note]: Gated community - gate code 5729# Enter thru residence access on sunrise. Code to backyard - 1913 Small dogs on site... do not let out. Norm said every month for outside windows ($100.00) & Solar every 3 months ($105.00) Customer lives in Chicago

[Info]: Customer wants monthly windows and Quarterly Panels Four Seasons PS Gated community - Gate code 5729# Enter thru residence access on sunrise. Code to backyard - 1913 Small dogs on site... do not let out.",Outside Windows And Screens,,115,1
order_59QTO5,002990,client_1510,property_32728156,2024-09-13 08:00:00,Outside Windows and Screens,Thumbtack,Dan Saunders,59QTO5,https://app.workiz.com/root/job/59QTO5/1,5729,115.00 Outside; 21 panels x 5 = 105.00,"[Job Note]: Gated community - gate code 5729# Enter thru residence access on sunrise. Code to backyard - 1913 Small dogs on site... do not let out. Norm said every month for outside windows ($100.00) & Solar every 3 months ($105.00) Customer lives in Chicago

[Info]: Customer wants monthly windows and Quarterly Panels Four Seasons PS Gated community - Gate code 5729# Enter thru residence access on sunrise. Code to backyard - 1913 Small dogs on site... do not let out.",Tip,,20,1
order_3DAPF6,002989,client_1690,property_42751863,2024-09-10 12:30:00,Windows Inside & Outside Plus Screens,,Dan Saunders,3DAPF6,https://app.workiz.com/root/job/3DAPF6/1,,145,,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",145,1
order_3DAPF6,002989,client_1690,property_42751863,2024-09-10 12:30:00,Windows Inside & Outside Plus Screens,,Dan Saunders,3DAPF6,https://app.workiz.com/root/job/3DAPF6/1,,145,,Tip,,60,1
order_3DAPF6,002989,client_1690,property_42751863,2024-09-10 12:30:00,Windows Inside & Outside Plus Screens,,Dan Saunders,3DAPF6,https://app.workiz.com/root/job/3DAPF6/1,,145,,Clean Up Yard,Pickup Dog Poop,40,1
order_D2NYPU,002988,client_1534,property_33493054,2024-12-12 08:30:00,Solar Panel Cleaning,Thumbtack,Dan Saunders,D2NYPU,https://app.workiz.com/root/job/D2NYPU/1,,5.00/Panel x 27 Panels = $135.00,[Job Note]: Do every 5 months until you get to May/Nov Could do Zelle Said every 6 months Professional must travel to my address. Number of panels: 21 - 30 panels Last cleaning or inspection: Less than 1 year ago Property type: Residential Building height: Single-level building Zip code: 92262I have 28 panels that are angled on a flat roof that need cleaning Jun 9 at 12:00 - 2:00 PM,Solar Panel Cleaning - Single Story,,135,1
order_GDADU1,002987,client_1649,property_39056349,2024-10-25 10:00:00,Solar Panel Cleaning,Thumbtack,Dan Saunders,GDADU1,https://app.workiz.com/root/job/GDADU1/1,,200,[Job Note]: Ask about outside windows,Solar Panel Cleaning - Single Story,,200,1
order_6FSX5K,002986,client_1365,property_23117365,2024-09-17 10:00:00,Windows Inside & Outside Plus Screens,Herald,Dan Saunders,6FSX5K,https://app.workiz.com/root/job/6FSX5K/1,,145,,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",145,1
order_6FSX5K,002986,client_1365,property_23117365,2024-09-17 10:00:00,Windows Inside & Outside Plus Screens,Herald,Dan Saunders,6FSX5K,https://app.workiz.com/root/job/6FSX5K/1,,145,,Tip,,20,1
order_QUAP3L,002985,client_1306,property_18669847,2024-08-07 10:30:00,Outside Windows and Screens,Thumbtack,Dan Saunders,QUAP3L,https://app.workiz.com/root/job/QUAP3L/1,,250/150,"[Job Note]: Plus Gutters 2 Den Windows 1 Master and Slider 2 Kitchen Sliders 2 Living Room Sliders 6 Liveringroom Clerestory 2 Front doors and windows

[Info]: My pricing is as follows: $6.00/pane (not window) to clean the glass inside and out. $30.00 flat fee to vacuum inside tracks. $30.00 flat fee to clean the screens. $25.00 total for each set of glass sliding doors. French Pane windows or doors are priced at $1.75 per pane. I do have a minimum charge of $75.00.",Outside Windows And Screens,,150,1
order_QUAP3L,002985,client_1306,property_18669847,2024-08-07 10:30:00,Outside Windows and Screens,Thumbtack,Dan Saunders,QUAP3L,https://app.workiz.com/root/job/QUAP3L/1,,250/150,"[Job Note]: Plus Gutters 2 Den Windows 1 Master and Slider 2 Kitchen Sliders 2 Living Room Sliders 6 Liveringroom Clerestory 2 Front doors and windows

[Info]: My pricing is as follows: $6.00/pane (not window) to clean the glass inside and out. $30.00 flat fee to vacuum inside tracks. $30.00 flat fee to clean the screens. $25.00 total for each set of glass sliding doors. French Pane windows or doors are priced at $1.75 per pane. I do have a minimum charge of $75.00.",Clean Gutters,Inspect and Clean Gutters,30,1
order_PLIDQM,002984,client_1466,property_31286649,2024-10-07 13:00:00,Windows Inside & Outside Plus Screens,Angi,Dan Saunders,PLIDQM,https://app.workiz.com/root/job/PLIDQM/1,,225 inc Mirrors,[Job Note]: 2 Large Mirrors Window Cleaning Location? Home/Residence Request Stage? Ready to Hire Desired Completion Date? Within 1 week Interior Exterior sliding doors and interior floor to ceiling mirrors.,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens Inc Mirrors (2)",225,1
order_92QQ0O,002983,client_1048,property_11407254,2024-08-21 08:30:00,Combination of Services,Referral,Dan Saunders,92QQ0O,https://app.workiz.com/root/job/92QQ0O/1,,150.00 Every 6 Months,[Info]: 150.00 Wet Screen,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",150,1
order_92QQ0O,002983,client_1048,property_11407254,2024-08-21 08:30:00,Combination of Services,Referral,Dan Saunders,92QQ0O,https://app.workiz.com/root/job/92QQ0O/1,,150.00 Every 6 Months,[Info]: 150.00 Wet Screen,Solar Panel Cleaning - Single Story,,135,1
order_GIFJRN,002982,client_1694,property_43026966,2024-08-07 08:00:00,Solar Panel Cleaning,Thumbtack,Dan Saunders,GIFJRN,https://app.workiz.com/root/job/GIFJRN/1,720 or 722,75,"[Job Note]: Iver 2022572567 Greg 3018027528 Windows in & Out as well as solar panels Professionals must travel to my address. Last cleaning or inspection: Not sure Anything else: We just moved into a newly built home in Rio del Sol in Cathedral City. We need to have our 12 solar panels cleaned on the single-story roof. Number of panels: 11 - 20 panels Building height: Single-level building Scheduling: Dates: Jun 16, Jun 17, Jun 18, Jun 19, Jun 20 Times: Morning (9am - 12pm), Afternoon (12pm - 3pm) Allow pro to suggest other dates Travel Preferences: The solar panel cleaner travels to me Property type: Residential Category: Solar Panel Cleaning Zip code: 92234We just moved into a newly built home in Rio del Sol in Cathedral City. We need to have our 12 solar panels cleaned on the single-story roof. Dates: Jun 16, Jun 17, Jun 18, Jun 19, Jun 20 Times: Morning (9am - 12pm), Afternoon (12pm - 3pm) Allow pro to suggest other dates

[Comment]: windows mid December Alternating. ask about Solar frequency",Solar Panel Cleaning - Single Story,12 Panels,75,1
order_LBGCQG,003040,client_1714,property_44109460,2024-08-16 09:30:00,Solar Panel Cleaning,Thumbtack,Dan Saunders,LBGCQG,https://app.workiz.com/root/job/LBGCQG/1,,,"[Job Note]: Professionals must travel to my address. Anything else: Need to clean 25 rooftop solar panels installed by Renova in January 2018. Panels were cleaned semi-annually initially, but were last cleaned 4/26/2021. Last cleaning or inspection: More than 2 years ago Number of panels: 21 - 30 panels Category: Solar Panel Cleaning Travel Preferences: The solar panel cleaner travels to me Building height: Single-level building Scheduling: Dates: Jul 31, Aug 1, Aug 2, Aug 3, Aug 4, Aug 6 Times: Early Morning (6am - 9am), Morning (9am - 12pm) Allow pro to suggest other dates Zip code: 92262 Property type: ResidentialNeed to clean 25 rooftop solar panels installed by Renova in January 2018. Panels were cleaned semi-annually initially, but were last cleaned 4/26/2021. Dates: Jul 31, Aug 1, Aug 2, Aug 3, Aug 4, Aug 6 Times: Early Morning (6am - 9am), Morning (9am - 12pm) Allow pro to suggest other dates",Solar Panel Cleaning - Single Story,,5,25
order_GQOZZS,002981,client_1713,property_44108870,2024-08-27 09:00:00,Windows Inside & Outside Plus Screens,WASC Web Site,Dan Saunders,GQOZZS,https://app.workiz.com/root/job/GQOZZS/1,,150,[Job Note]: I would like to get outside cleaning for 3 sliders at our Palm Desert home. I am flexible with scheduling.,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",150,1
order_9EUO8W,003035,client_1712,property_44108241,2024-08-12 08:30:00,Windows Inside & Outside Plus Screens,Thumbtack,Dan Saunders,9EUO8W,https://app.workiz.com/root/job/9EUO8W/1,Scroll to either name: Argeris or Moore,220 agreement this time only,"[Job Note]: Professionals must travel to my address. Types of windows: Windows with grids, Sliding glass doors Travel Preferences: The window cleaner travels to me Number of windows: 31 - 35 windows Zip code: 92270 Additional window cleaning services: Clean interior of windows, Clean window screens and tracks Scheduling: Dates: Jun 27, Jun 28, Jun 29 Times: Morning (9am - 12pm), Afternoon (12pm - 3pm), Late Afternoon (3pm - 6pm) Allow pro to suggest other dates Category: Window Cleaning Anything else: I also have 44 solar panels. Do you clean those? Building height: Single-level buildingI also have 44 solar panels. Do you clean those? Dates: Jun 27, Jun 28, Jun 29 Times: Morning (9am - 12pm), Afternoon (12pm - 3pm), Late Afternoon (3pm - 6pm) Allow pro to suggest other dates",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",220,1
order_CCOS87,002980,client_1230,property_24855463,2024-08-13 07:30:00,Solar Panel Cleaning,Referral,Dan Saunders,CCOS87,https://app.workiz.com/root/job/CCOS87/1,,70,[Info]: 14 Panels,Solar Panel Cleaning - Single Story,,70,1
order_CCOS87,002980,client_1230,property_24855463,2024-08-13 07:30:00,Solar Panel Cleaning,Referral,Dan Saunders,CCOS87,https://app.workiz.com/root/job/CCOS87/1,,70,[Info]: 14 Panels,Tip,,20,1
order_F75A7W,002979,client_1001,property_36901280,2024-08-06 13:00:00,Outside Windows and Screens,Ryan Fewster,Dan Saunders,F75A7W,https://app.workiz.com/root/job/F75A7W/1,,$75.00 every 3 months Outside Only,[Job Note]: Every 3months Always Outside $75.00 His Cell (310) 874-0892 Text Invoice if not home - gate is always open,Outside Windows And Screens,,75,1
order_NZJPG8,002978,client_1128,property_32848386,2024-08-06 11:00:00,Combination of Services,Referral,Dan Saunders,NZJPG8,https://app.workiz.com/root/job/NZJPG8/1,,Every 4 months - $140.00 In & Out $70.00 Out Only 6.00/Panel Solar $2.00/Wet Screen,"[Job Note]: From Caroline Ashford Every 4 months - Alternating Wants screens redone, damaged ones 140.00 In & Out $70.00 Out Only 6.00/Panel Solar $2.00/Wet Screen",Solar Panel Cleaning - Single Story,,6,14
order_NZJPG8,002978,client_1128,property_32848386,2024-08-06 11:00:00,Combination of Services,Referral,Dan Saunders,NZJPG8,https://app.workiz.com/root/job/NZJPG8/1,,Every 4 months - $140.00 In & Out $70.00 Out Only 6.00/Panel Solar $2.00/Wet Screen,"[Job Note]: From Caroline Ashford Every 4 months - Alternating Wants screens redone, damaged ones 140.00 In & Out $70.00 Out Only 6.00/Panel Solar $2.00/Wet Screen",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",140,1
order_89R7N3,002977,client_1710,property_44087006,2024-08-06 10:00:00,Solar Panel Cleaning,Magnet/Drive By,Dan Saunders,89R7N3,https://app.workiz.com/root/job/89R7N3/1,,,,Solar Panel Cleaning - Single Story,,5,18
order_8WXIUW,002976,client_1079,property_12445030,2024-10-29 10:00:00,Combination of Services,Referral,Dan Saunders,8WXIUW,https://app.workiz.com/root/job/8WXIUW/1,,150,[Job Note]: Solar & Windows every 3 months Referral by Jean Firanz Increased to $150.00 including Garage Door Every 4 Months,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",150,1
order_8WXIUW,002976,client_1079,property_12445030,2024-10-29 10:00:00,Combination of Services,Referral,Dan Saunders,8WXIUW,https://app.workiz.com/root/job/8WXIUW/1,,150,[Job Note]: Solar & Windows every 3 months Referral by Jean Firanz Increased to $150.00 including Garage Door Every 4 Months,Solar Panel Cleaning - Single Story,,5,25
order_3BYEJJ,002975,client_1580,property_35942322,2024-10-29 15:00:00,Outside Windows and Screens,NextDoor App,Dan Saunders,3BYEJJ,https://app.workiz.com/root/job/3BYEJJ/1,,85,"[Job Note]: Outside Only - Wet Screen Leave solar screens on and clean the outside, take off and spray both sides, then clean window and put it back on. He is concerned about golf balls.",Windows In & Out - Full Service,Solar Screens,25,1
order_3BYEJJ,002975,client_1580,property_35942322,2024-10-29 15:00:00,Outside Windows and Screens,NextDoor App,Dan Saunders,3BYEJJ,https://app.workiz.com/root/job/3BYEJJ/1,,85,"[Job Note]: Outside Only - Wet Screen Leave solar screens on and clean the outside, take off and spray both sides, then clean window and put it back on. He is concerned about golf balls.",Outside Windows And Screens,,75,1
order_UC4XZ3,002974,client_1016,property_11384454,2024-12-04 08:30:00,Windows Inside & Outside Plus Screens,Ryan Fewster,Dan Saunders,UC4XZ3,https://app.workiz.com/root/job/UC4XZ3/1,,85.00 Every 4 months,"[Job Note]: No Tuesday Covid mid October Every 4months Always In $85.00 - used to be 75.00 (6/20/22) If possible, could my next appointment be made on any day other then Tuesday; that is the day I usually play golf. Hm (951) 260-3997 His Cell (951) 282-1793 163blair@gmail.com Left message @ 9:45 on 8/26

[Info]: No Tuesday bring step ladder outside back -screen stuck",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",85,1
order_UC4XZ3,002974,client_1016,property_11384454,2024-12-04 08:30:00,Windows Inside & Outside Plus Screens,Ryan Fewster,Dan Saunders,UC4XZ3,https://app.workiz.com/root/job/UC4XZ3/1,,85.00 Every 4 months,"[Job Note]: No Tuesday Covid mid October Every 4months Always In $85.00 - used to be 75.00 (6/20/22) If possible, could my next appointment be made on any day other then Tuesday; that is the day I usually play golf. Hm (951) 260-3997 His Cell (951) 282-1793 163blair@gmail.com Left message @ 9:45 on 8/26

[Info]: No Tuesday bring step ladder outside back -screen stuck",Tip,,25,1
order_0MJEWQ,002973,client_1338,property_20309514,2024-11-22 10:00:00,Combination of Services,Home Advisor,Dan Saunders,0MJEWQ,https://app.workiz.com/root/job/0MJEWQ/1,,400 Every 4 months,"[Job Note]: 400.00 In & Out 125.00 Mirrors (1 time Year) WET screen

[Info]: Every 4 months",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",400,1
order_0MJEWQ,002973,client_1338,property_20309514,2024-11-22 10:00:00,Combination of Services,Home Advisor,Dan Saunders,0MJEWQ,https://app.workiz.com/root/job/0MJEWQ/1,,400 Every 4 months,"[Job Note]: 400.00 In & Out 125.00 Mirrors (1 time Year) WET screen

[Info]: Every 4 months",Solar Panel Cleaning - Single Story,,200,1
order_6W1PNX,002971,client_1258,property_34183948,2025-09-30 10:00:00,Outside Windows and Screens,Referral,Dan Saunders,6W1PNX,https://app.workiz.com/root/job/6W1PNX/1,Gate code #1472,95,"[Job Note]: Vince & Barb Referral (9) 5 x 4 Windows Outside only

[Info]: Gate Code ## 0358 Window count is actually 14. Last year charged 80.00 this year 90.00 or 95.00",Outside Windows And Screens,,95,1
order_5MGF45,002970,client_1706,property_43853613,2024-12-12 15:00:00,Combination of Services,Referral,Dan Saunders,5MGF45,https://app.workiz.com/root/job/5MGF45/1,,"$150 Windows In & Out, Solar $75.00",[Job Note]: 150 Windows Inside and Out,Outside Windows And Screens,,85,1
order_5MGF45,002970,client_1706,property_43853613,2024-12-12 15:00:00,Combination of Services,Referral,Dan Saunders,5MGF45,https://app.workiz.com/root/job/5MGF45/1,,"$150 Windows In & Out, Solar $75.00",[Job Note]: 150 Windows Inside and Out,Solar Panel Cleaning - Single Story,,75,1
order_DX82R3,002969,client_1052,property_30909058,2025-04-29 10:30:00,Windows Inside & Outside Plus Screens,Magnet/Drive By,Dan Saunders,DX82R3,https://app.workiz.com/root/job/DX82R3/1,,145 Every 9 months,"[Job Note]: Text is not working, send from personal phone number. Try to increase to 140.00 - front windows are killer

[Comment]: Tell Carole diningroom screen maybe. Also if they ever come out cause of wond just text",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",145,1
order_C9XQJ6,002968,client_1033,property_22333021,2024-11-19 13:00:00,Windows Inside & Outside Plus Screens,Note Card,Dan Saunders,C9XQJ6,https://app.workiz.com/root/job/C9XQJ6/1,,$145/$75 Every 4 Months In & Out,[Job Note]: $160.00 In and Out always every 4 months 951-926-9227 Home 925-596-0419 Cell and Text Championship 3 85.00 Outside (only pandemic outside) Softball Player Price change effective 5/2023 - 160/85,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",160,1
order_H97DBY,002967,client_1071,property_32842475,2024-11-12 13:00:00,Outside Windows and Screens,Referral,Dan Saunders,H97DBY,https://app.workiz.com/root/job/H97DBY/1,,140.00/75 Every 4 to 5 months - Alternating,"[Job Note]: From Kay Masondrink $135.00 Inside and Out Dawn Soap Detergent Only Invitational 2 Model - 33 Panes

[Info]: No problem. Right now we are going into LA Tues through Thursdays. So Fridays, Saturdays, and Mondays work for us. Anytime works as long as we know ahead of time so we can schedule other things around it. Thanks! - July 23, 2022",Outside Windows And Screens,,75,1
order_I7JOGA,002966,client_1347,property_20625392,2024-11-01 09:30:00,Outside Windows and Screens,Home Advisor,Dan Saunders,I7JOGA,https://app.workiz.com/root/job/I7JOGA/1,00909 enter,275/145,"[Job Note]: Customer wants once a year in & out = $295.00 Wants early Dec for Both in & out, Early June for out only Gate Code: #0909 Looking for quote on 12 double pane windows, 2 sliders and one French door. Inside out. within the next 2 weeks.

[Info]: Count Windows to get correct $ Customer voicemail said he thought 275.00 was right.",Outside Windows And Screens,,145,1
